date,time,cpu_tot,cpu,cpu_usr,cpu_sys,mem_tot,mem_vsz,mem_rss,net_in,net_out
2026-03-01,15:50:57,8.000,5.335,1.258,4.077,17179869184.0,12025908428.8,750570700.8,308910489.6,383590.4
2026-03-01,15:50:58,8.000,5.522,1.614,3.908,17179869184.0,12025908428.8,750570700.8,369937612.8,473907.2
2026-03-01,15:50:59,8.000,5.253,1.793,3.460,17179869184.0,12025908428.8,750570700.8,361549004.8,466739.2
2026-03-01,15:51:00,8.000,3.717,1.652,2.065,17179869184.0,12025908428.8,750570700.8,266757734.4,359936.0
2026-03-01,15:51:01,8.000,3.700,1.117,2.583,17179869184.0,12025908428.8,750570700.8,270008320.0,381440.0
2026-03-01,15:51:02,8.000,5.653,1.429,4.224,17179869184.0,12025908428.8,750570700.8,281752371.2,379187.2
2026-03-01,15:51:03,8.000,5.580,1.362,4.218,17179869184.0,12025908428.8,751933849.6,348861235.2,451891.2
2026-03-01,15:51:04,8.000,4.968,1.566,3.402,17179869184.0,12025908428.8,751933849.6,386924544.0,476467.2
2026-03-01,15:51:05,8.000,5.001,2.176,2.825,17179869184.0,12025908428.8,769654784.0,353474969.6,443494.4
2026-03-01,15:51:06,8.000,4.525,2.330,2.194,17179869184.0,12025908428.8,750570700.8,378326220.8,489676.8
2026-03-01,15:51:07,8.000,5.451,1.842,3.609,17179869184.0,12025908428.8,750570700.8,383359385.6,487731.2
2026-03-01,15:51:08,8.000,4.826,1.291,3.535,17179869184.0,12025908428.8,750570700.8,282276659.2,449536.0
2026-03-01,15:51:09,8.000,5.320,1.597,3.723,17179869184.0,12025908428.8,750570700.8,366162739.2,472473.6
2026-03-01,15:51:10,8.000,5.299,1.369,3.930,17179869184.0,12025908428.8,750570700.8,361863577.6,488038.4
2026-03-01,15:51:11,8.000,4.709,1.368,3.342,17179869184.0,12025908428.8,750570700.8,383044812.8,483020.8
2026-03-01,15:51:12,8.000,4.772,1.359,3.413,17179869184.0,12025908428.8,750570700.8,265499443.2,354918.4
2026-03-01,15:51:14,8.000,5.639,1.648,3.992,17179869184.0,12025908428.8,750570700.8,371405619.2,478208.0
2026-03-01,15:51:15,8.000,4.877,1.307,3.570,17179869184.0,12025908428.8,750570700.8,362597580.8,521728.0
2026-03-01,15:51:16,8.000,4.634,1.306,3.329,17179869184.0,12025908428.8,750570700.8,273468620.8,367616.0
2026-03-01,15:51:17,8.000,5.376,1.578,3.798,17179869184.0,12025908428.8,750570700.8,391223705.6,489984.0
2026-03-01,15:51:18,8.000,5.220,1.390,3.831,17179869184.0,12025908428.8,750570700.8,349700096.0,445849.6
2026-03-01,15:51:19,8.000,5.140,1.653,3.487,17179869184.0,12025908428.8,750570700.8,345296076.8,542412.8
2026-03-01,15:51:20,8.000,5.032,1.565,3.466,17179869184.0,12025908428.8,750570700.8,277453209.6,365977.6
2026-03-01,15:51:21,8.000,5.487,1.424,4.062,17179869184.0,12025908428.8,750570700.8,385351680.0,479129.6
2026-03-01,15:51:22,8.000,5.377,1.458,3.919,17179869184.0,12025908428.8,750570700.8,397305446.4,503296.0
2026-03-01,15:51:23,8.000,5.305,1.463,3.842,17179869184.0,12025908428.8,750570700.8,378326220.8,479436.8
2026-03-01,15:51:24,8.000,5.178,1.411,3.767,17179869184.0,12025908428.8,750570700.8,418906112.0,536576.0
2026-03-01,15:51:25,8.000,5.642,1.866,3.776,17179869184.0,12025908428.8,750570700.8,399402598.4,459980.8
2026-03-01,15:51:26,8.000,5.439,1.725,3.714,17179869184.0,12025908428.8,750570700.8,395103436.8,446464.0
2026-03-01,15:51:27,8.000,4.730,1.181,3.549,17179869184.0,12025908428.8,750570700.8,274307481.6,357580.8
2026-03-01,15:51:28,8.000,5.336,1.583,3.753,17179869184.0,12025908428.8,750570700.8,353265254.4,466432.0
2026-03-01,15:51:29,8.000,4.356,1.217,3.140,17179869184.0,12025908428.8,750570700.8,342360064.0,429465.6
2026-03-01,15:51:30,8.000,5.354,1.552,3.802,17179869184.0,12025908428.8,750570700.8,395103436.8,492441.6
2026-03-01,15:51:31,8.000,5.991,2.229,3.762,17179869184.0,12025908428.8,750570700.8,399717171.2,499814.4
2026-03-01,15:51:32,8.000,5.249,1.457,3.791,17179869184.0,12025908428.8,750885273.6,365953024.0,467456.0
2026-03-01,15:51:33,8.000,4.868,1.381,3.488,17179869184.0,12025908428.8,750885273.6,368259891.2,580812.8
2026-03-01,15:51:34,8.000,5.190,1.362,3.828,17179869184.0,12025908428.8,750885273.6,345925222.4,437043.2
2026-03-01,15:51:35,8.000,5.177,1.238,3.938,17179869184.0,12025908428.8,750885273.6,277558067.2,377548.8
2026-03-01,15:51:36,8.000,5.471,1.694,3.777,17179869184.0,12025908428.8,750885273.6,471230054.4,595865.6
2026-03-01,15:51:37,8.000,5.132,1.478,3.653,17179869184.0,12025908428.8,750885273.6,306918195.2,377856.0
2026-03-01,15:51:38,8.000,5.322,1.416,3.905,17179869184.0,12025908428.8,750885273.6,352950681.6,458444.8
2026-03-01,15:51:39,8.000,4.800,1.373,3.427,17179869184.0,12025908428.8,750885273.6,374131916.8,479539.2
2026-03-01,15:51:40,8.000,4.337,1.407,2.930,17179869184.0,12025908428.8,750885273.6,344562073.6,416153.6
2026-03-01,15:51:41,8.000,4.873,1.486,3.387,17179869184.0,12025908428.8,750885273.6,348756377.6,396492.8
2026-03-01,15:51:42,8.000,5.062,1.468,3.594,17179869184.0,12025908428.8,750885273.6,366057881.6,440832.0
2026-03-01,15:51:43,8.000,5.667,1.810,3.857,17179869184.0,12025908428.8,750885273.6,374131916.8,472576.0
2026-03-01,15:51:44,8.000,5.645,1.822,3.823,17179869184.0,12025908428.8,750885273.6,378535936.0,457932.8
2026-03-01,15:51:45,8.000,5.744,1.710,4.033,17179869184.0,12025908428.8,750885273.6,386819686.4,428748.8
2026-03-01,15:51:46,8.000,5.206,1.489,3.717,17179869184.0,12025908428.8,750885273.6,403492044.8,468480.0
2026-03-01,15:51:47,8.000,4.304,1.332,2.972,17179869184.0,12025908428.8,750885273.6,340892057.6,422195.2
2026-03-01,15:51:48,8.000,4.293,1.547,2.746,17179869184.0,12025908428.8,750885273.6,362073292.8,526643.2
2026-03-01,15:51:49,8.000,4.928,1.652,3.276,17179869184.0,12025908428.8,750885273.6,318976819.2,383488.0
2026-03-01,15:51:50,8.000,5.243,1.452,3.792,17179869184.0,12025908428.8,750885273.6,291504128.0,383692.8
2026-03-01,15:51:51,8.000,4.582,1.332,3.249,17179869184.0,12025908428.8,750885273.6,358193561.6,506265.6
2026-03-01,15:51:52,8.000,5.315,1.204,4.111,17179869184.0,12025908428.8,750885273.6,285946675.2,421068.8
2026-03-01,15:51:53,8.000,5.133,1.333,3.800,17179869184.0,12025908428.8,750885273.6,369937612.8,420864.0
2026-03-01,15:51:54,8.000,5.449,1.577,3.872,17179869184.0,12025908428.8,750885273.6,357354700.8,450252.8
2026-03-01,15:51:55,8.000,5.120,1.712,3.408,17179869184.0,12025908428.8,750885273.6,370147328.0,436838.4
2026-03-01,15:51:56,8.000,5.318,1.824,3.494,17179869184.0,12025908428.8,750885273.6,432747315.2,569958.4
2026-03-01,15:51:57,8.000,5.610,1.699,3.912,17179869184.0,12025908428.8,750885273.6,443337932.8,505548.8
2026-03-01,15:51:58,8.000,5.270,1.636,3.633,17179869184.0,12025908428.8,750885273.6,362178150.4,454041.6
2026-03-01,15:51:59,8.000,4.940,1.403,3.537,17179869184.0,12025908428.8,750885273.6,348966092.8,382976.0
2026-03-01,15:52:00,8.000,5.054,1.632,3.422,17179869184.0,12025908428.8,750885273.6,369937612.8,468275.2
2026-03-01,15:52:01,8.000,5.475,1.531,3.944,17179869184.0,12025908428.8,750885273.6,288463257.6,379699.2
2026-03-01,15:52:02,8.000,4.889,1.407,3.481,17179869184.0,12025908428.8,750885273.6,370252185.6,485376.0
2026-03-01,15:52:03,8.000,5.015,1.373,3.642,17179869184.0,12025908428.8,750885273.6,361339289.6,475238.4
2026-03-01,15:52:04,8.000,5.350,1.429,3.921,17179869184.0,12025908428.8,750885273.6,379060224.0,489472.0
2026-03-01,15:52:05,8.000,4.797,1.376,3.420,17179869184.0,12025908428.8,750885273.6,277453209.6,365875.2
2026-03-01,15:52:06,8.000,5.508,1.721,3.787,17179869184.0,12025908428.8,750990131.2,348861235.2,399257.6
2026-03-01,15:52:07,8.000,4.436,1.490,2.945,17179869184.0,12025908428.8,750990131.2,274517196.8,372940.8
2026-03-01,15:52:08,8.000,5.235,1.473,3.762,17179869184.0,12025908428.8,750990131.2,372244480.0,473600.0
2026-03-01,15:52:09,8.000,5.330,1.478,3.852,17179869184.0,12025908428.8,751094988.8,346239795.2,463872.0
2026-03-01,15:52:10,8.000,5.222,1.398,3.825,17179869184.0,12025908428.8,751094988.8,391013990.4,449945.6
2026-03-01,15:52:11,8.000,5.807,1.691,4.116,17179869184.0,12025908428.8,751199846.4,471230054.4,587571.2
2026-03-01,15:52:12,8.000,5.915,2.144,3.771,17179869184.0,12025908428.8,751199846.4,399297740.8,437760.0
2026-03-01,15:52:13,8.000,5.089,1.627,3.462,17179869184.0,12025908428.8,751304704.0,404121190.4,471347.2
2026-03-01,15:52:14,8.000,5.363,1.534,3.829,17179869184.0,12025908428.8,751409561.6,399822028.8,468582.4
2026-03-01,15:52:15,8.000,5.281,1.414,3.867,17179869184.0,12025908428.8,751409561.6,353474969.6,450764.8
2026-03-01,15:52:16,8.000,5.168,1.637,3.531,17179869184.0,12025908428.8,751514419.2,395103436.8,476774.4
2026-03-01,15:52:17,8.000,5.494,1.769,3.725,17179869184.0,12025908428.8,751514419.2,369832755.2,462028.8
2026-03-01,15:52:18,8.000,5.186,1.556,3.631,17179869184.0,12025908428.8,751619276.8,374446489.6,451993.6
2026-03-01,15:52:19,8.000,4.569,1.254,3.314,17179869184.0,12025908428.8,751724134.4,349909811.2,510566.4
2026-03-01,15:52:20,8.000,5.148,1.377,3.771,17179869184.0,12025908428.8,751724134.4,298529587.2,333721.6
2026-03-01,15:52:21,8.000,5.270,1.609,3.661,17179869184.0,12025908428.8,751828992.0,443442790.4,540262.4
2026-03-01,15:52:22,8.000,4.993,1.337,3.656,17179869184.0,12025908428.8,751828992.0,286995251.2,389222.4
2026-03-01,15:52:23,8.000,5.299,1.923,3.376,17179869184.0,12025908428.8,751933849.6,370461900.8,446771.2
2026-03-01,15:52:24,8.000,3.877,1.292,2.586,17179869184.0,12025908428.8,752038707.2,301255884.8,382566.4
2026-03-01,15:52:25,8.000,5.243,1.603,3.640,17179869184.0,12025908428.8,752038707.2,363960729.6,464281.6
2026-03-01,15:52:26,8.000,4.447,1.273,3.173,17179869184.0,12025908428.8,752143564.8,270742323.2,386867.2
2026-03-01,15:52:27,8.000,5.387,1.478,3.909,17179869184.0,12025908428.8,752143564.8,362073292.8,457420.8
2026-03-01,15:52:28,8.000,5.637,1.699,3.937,17179869184.0,12025908428.8,752248422.4,382415667.2,469196.8
2026-03-01,15:52:29,8.000,3.794,1.551,2.243,17179869184.0,12025908428.8,752248422.4,278711500.8,357785.6
2026-03-01,15:52:30,8.000,4.358,1.557,2.800,17179869184.0,12025908428.8,752353280.0,282905804.8,411340.8
2026-03-01,15:52:31,8.000,5.456,1.778,3.678,17179869184.0,12025908428.8,752458137.6,407686348.8,501555.2
2026-03-01,15:52:32,8.000,4.896,1.177,3.719,17179869184.0,12025908428.8,752458137.6,318452531.2,430387.2
2026-03-01,15:52:33,8.000,5.600,1.497,4.102,17179869184.0,12025908428.8,752562995.2,427609292.8,517836.8
2026-03-01,15:52:34,8.000,5.076,1.512,3.564,17179869184.0,12025908428.8,752562995.2,335334604.8,418201.6
2026-03-01,15:52:35,8.000,5.029,1.969,3.060,17179869184.0,12025908428.8,752562995.2,446273945.6,482099.2
2026-03-01,15:52:36,8.000,5.798,1.899,3.899,17179869184.0,12025908428.8,752562995.2,370357043.2,488755.2
2026-03-01,15:52:37,8.000,4.720,1.192,3.528,17179869184.0,12025908428.8,752562995.2,290140979.2,415641.6
2026-03-01,15:52:38,8.000,5.604,1.540,4.064,17179869184.0,12025908428.8,752562995.2,370671616.0,474316.8
2026-03-01,15:52:39,8.000,5.085,1.537,3.548,17179869184.0,12025908428.8,752562995.2,382520524.8,489676.8
2026-03-01,15:52:40,8.000,5.029,1.468,3.561,17179869184.0,12025908428.8,752562995.2,386714828.8,503398.4
2026-03-01,15:52:41,8.000,5.424,1.932,3.493,17179869184.0,12025908428.8,752562995.2,361863577.6,432947.2
2026-03-01,15:52:42,8.000,4.675,1.317,3.358,17179869184.0,12025908428.8,752562995.2,285107814.4,369459.2
2026-03-01,15:52:43,8.000,5.386,1.348,4.038,17179869184.0,12025908428.8,752562995.2,382520524.8,465100.8
2026-03-01,15:52:44,8.000,5.410,1.356,4.055,17179869184.0,12025908428.8,752562995.2,374236774.4,496230.4
2026-03-01,15:52:45,8.000,4.450,1.152,3.298,17179869184.0,12025908428.8,752562995.2,354523545.6,470118.4
2026-03-01,15:52:46,8.000,5.138,1.291,3.847,17179869184.0,12025908428.8,752562995.2,269169459.2,378982.4
2026-03-01,15:52:47,8.000,5.547,1.751,3.796,17179869184.0,12025908428.8,752562995.2,391013990.4,456806.4
2026-03-01,15:52:48,8.000,5.094,1.583,3.511,17179869184.0,12025908428.8,752562995.2,344876646.4,447897.6
2026-03-01,15:52:49,8.000,5.175,1.542,3.632,17179869184.0,12025908428.8,752562995.2,296432435.2,399155.2
2026-03-01,15:52:50,8.000,5.411,1.424,3.988,17179869184.0,12025908428.8,752562995.2,375809638.4,517632.0
2026-03-01,15:52:51,8.000,4.851,1.544,3.306,17179869184.0,12025908428.8,752562995.2,382625382.4,474624.0
2026-03-01,15:52:52,8.000,4.965,1.314,3.651,17179869184.0,12025908428.8,752562995.2,363541299.2,561152.0
2026-03-01,15:52:53,8.000,4.640,1.379,3.261,17179869184.0,12025908428.8,752562995.2,349700096.0,542822.4
2026-03-01,15:52:54,8.000,5.682,1.800,3.883,17179869184.0,12025908428.8,752562995.2,281647513.6,375398.4
2026-03-01,15:52:55,8.000,5.308,1.461,3.847,17179869184.0,12025908428.8,752562995.2,357354700.8,503603.2
2026-03-01,15:52:56,8.000,4.601,1.186,3.415,17179869184.0,12025908428.8,752562995.2,366582169.6,467456.0
2026-03-01,15:52:57,8.000,5.206,1.720,3.486,17179869184.0,12025908428.8,752562995.2,330196582.4,421785.6
2026-03-01,15:52:58,8.000,4.926,1.353,3.573,17179869184.0,12025908428.8,752562995.2,356830412.8,572620.8
2026-03-01,15:52:59,8.000,5.689,1.922,3.766,17179869184.0,12025908428.8,752562995.2,369832755.2,461414.4
2026-03-01,15:53:00,8.000,5.449,1.715,3.734,17179869184.0,12025908428.8,752562995.2,387134259.2,459161.6
2026-03-01,15:53:01,8.000,5.036,1.517,3.520,17179869184.0,12025908428.8,752562995.2,361444147.2,427520.0
2026-03-01,15:53:02,8.000,5.259,1.502,3.757,17179869184.0,12025908428.8,752562995.2,386714828.8,497561.6
2026-03-01,15:53:03,8.000,4.764,1.197,3.567,17179869184.0,12025908428.8,752562995.2,299578163.2,368332.8
2026-03-01,15:53:04,8.000,5.556,1.613,3.943,17179869184.0,12025908428.8,770388787.2,349385523.2,448204.8
2026-03-01,15:53:05,8.000,4.892,1.974,2.917,17179869184.0,12025908428.8,752562995.2,273363763.2,388300.8
2026-03-01,15:53:06,8.000,5.398,1.762,3.636,17179869184.0,12025908428.8,752562995.2,365638451.2,435609.6
2026-03-01,15:53:07,8.000,4.680,1.453,3.227,17179869184.0,12025908428.8,752562995.2,373712486.4,446156.8
2026-03-01,15:53:08,8.000,4.377,1.520,2.857,17179869184.0,12025908428.8,752562995.2,344666931.2,424652.8
2026-03-01,15:53:09,8.000,4.687,1.430,3.257,17179869184.0,12025908428.8,752562995.2,345296076.8,429158.4
2026-03-01,15:53:10,8.000,5.294,1.433,3.860,17179869184.0,12025908428.8,752562995.2,374656204.8,471449.6
2026-03-01,15:53:11,8.000,4.947,1.668,3.279,17179869184.0,12025908428.8,752562995.2,277977497.6,357171.2
2026-03-01,15:53:12,8.000,4.761,1.582,3.179,17179869184.0,12025908428.8,752562995.2,261409996.8,361472.0
2026-03-01,15:53:13,8.000,4.302,1.249,3.053,17179869184.0,12025908428.8,752562995.2,365953024.0,565862.4
2026-03-01,15:53:14,8.000,5.387,1.354,4.033,17179869184.0,12025908428.8,752562995.2,281647513.6,372224.0
2026-03-01,15:53:15,8.000,5.438,1.445,3.993,17179869184.0,12025908428.8,752562995.2,353789542.4,493363.2
2026-03-01,15:53:16,8.000,5.301,1.474,3.827,17179869184.0,12025908428.8,752562995.2,365848166.4,469708.8
2026-03-01,15:53:17,8.000,5.161,1.496,3.665,17179869184.0,12025908428.8,752562995.2,370042470.4,476160.0
2026-03-01,15:53:18,8.000,4.900,1.846,3.054,17179869184.0,12025908428.8,752562995.2,391223705.6,466739.2
2026-03-01,15:53:19,8.000,5.486,1.544,3.942,17179869184.0,12025908428.8,752562995.2,413453516.8,486502.4
2026-03-01,15:53:20,8.000,5.387,1.534,3.854,17179869184.0,12025908428.8,752562995.2,372559052.8,440729.6
2026-03-01,15:53:21,8.000,5.308,1.494,3.815,17179869184.0,12025908428.8,752562995.2,357669273.6,457216.0
2026-03-01,15:53:22,8.000,5.317,1.254,4.064,17179869184.0,12025908428.8,752562995.2,361758720.0,423628.8
2026-03-01,15:53:23,8.000,4.996,1.424,3.572,17179869184.0,12025908428.8,752562995.2,349385523.2,481792.0
2026-03-01,15:53:24,8.000,5.341,1.592,3.749,17179869184.0,12025908428.8,752562995.2,369413324.8,433561.6
2026-03-01,15:53:25,8.000,5.421,1.467,3.954,17179869184.0,12025908428.8,752562995.2,348756377.6,461209.6
2026-03-01,15:53:26,8.000,4.960,1.355,3.606,17179869184.0,12025908428.8,752562995.2,351377817.6,430796.8
2026-03-01,15:53:27,8.000,5.216,1.399,3.816,17179869184.0,12025908428.8,752562995.2,380842803.2,474419.2
2026-03-01,15:53:28,8.000,5.258,1.495,3.762,17179869184.0,12025908428.8,752562995.2,395208294.4,472473.6
2026-03-01,15:53:29,8.000,6.253,2.108,4.144,17179869184.0,12025908428.8,752562995.2,449419673.6,547225.6
2026-03-01,15:53:30,8.000,4.577,1.081,3.496,17179869184.0,12025908428.8,752562995.2,273573478.4,373862.4
2026-03-01,15:53:31,8.000,5.125,1.394,3.731,17179869184.0,12025908428.8,752562995.2,366162739.2,515276.8
2026-03-01,15:53:32,8.000,4.269,1.201,3.067,17179869184.0,12025908428.8,752562995.2,303143321.6,388198.4
2026-03-01,15:53:33,8.000,5.311,1.449,3.862,17179869184.0,12025908428.8,752562995.2,378745651.2,469606.4
2026-03-01,15:53:34,8.000,5.357,1.747,3.610,17179869184.0,12025908428.8,752562995.2,330196582.4,426496.0
2026-03-01,15:53:35,8.000,5.262,1.577,3.685,17179869184.0,12025908428.8,752562995.2,365638451.2,469811.2
2026-03-01,15:53:36,8.000,4.833,1.447,3.386,17179869184.0,12025908428.8,752562995.2,282276659.2,433664.0
2026-03-01,15:53:37,8.000,5.165,1.513,3.652,17179869184.0,12025908428.8,752562995.2,358508134.4,583168.0
2026-03-01,15:53:38,8.000,4.416,1.154,3.262,17179869184.0,12025908428.8,752562995.2,277243494.4,364236.8
2026-03-01,15:53:39,8.000,5.459,1.516,3.943,17179869184.0,12025908428.8,752562995.2,354104115.2,456089.6
2026-03-01,15:53:40,8.000,5.075,1.725,3.350,17179869184.0,12025908428.8,752562995.2,374341632.0,524697.6
2026-03-01,15:53:41,8.000,4.875,1.401,3.474,17179869184.0,12025908428.8,752562995.2,344666931.2,426905.6
2026-03-01,15:53:42,8.000,5.767,2.467,3.300,17179869184.0,12025908428.8,752562995.2,352740966.4,422912.0
2026-03-01,15:53:43,8.000,5.298,1.251,4.047,17179869184.0,12025908428.8,752562995.2,306393907.2,391680.0
2026-03-01,15:53:44,8.000,6.092,1.835,4.257,17179869184.0,12025908428.8,752562995.2,466511462.4,512716.8
2026-03-01,15:53:45,8.000,4.903,1.431,3.471,17179869184.0,12025908428.8,752562995.2,366582169.6,529408.0
2026-03-01,15:53:46,8.000,5.399,1.640,3.759,17179869184.0,12025908428.8,752562995.2,387029401.6,455884.8
2026-03-01,15:53:47,8.000,5.170,1.740,3.430,17179869184.0,12025908428.8,752562995.2,374131916.8,432332.8
2026-03-01,15:53:48,8.000,5.700,1.811,3.889,17179869184.0,12025908428.8,752562995.2,390909132.8,466022.4
2026-03-01,15:53:49,8.000,4.788,1.248,3.540,17179869184.0,12025908428.8,752562995.2,275985203.2,361164.8
2026-03-01,15:53:50,8.000,4.962,1.389,3.573,17179869184.0,12025908428.8,752667852.8,363331584.0,460083.2
2026-03-01,15:53:51,8.000,4.826,1.498,3.328,17179869184.0,12025908428.8,752562995.2,289302118.4,359833.6
2026-03-01,15:53:52,8.000,4.575,1.233,3.342,17179869184.0,12025908428.8,752562995.2,362283008.0,463974.4
2026-03-01,15:53:53,8.000,4.347,1.561,2.786,17179869184.0,12025908428.8,752562995.2,349385523.2,485478.4
2026-03-01,15:53:54,8.000,5.244,1.630,3.614,17179869184.0,12025908428.8,752667852.8,285841817.6,328192.0
2026-03-01,15:53:55,8.000,4.356,1.111,3.244,17179869184.0,12025908428.8,752772710.4,313524224.0,409190.4
2026-03-01,15:53:56,8.000,5.738,1.635,4.103,17179869184.0,12025908428.8,752772710.4,468294041.6,546304.0
2026-03-01,15:53:57,8.000,5.690,1.924,3.766,17179869184.0,12025908428.8,752877568.0,416074956.8,477593.6
2026-03-01,15:53:58,8.000,4.112,1.327,2.784,17179869184.0,12025908428.8,752877568.0,292133273.6,361164.8
2026-03-01,15:53:59,8.000,4.237,1.748,2.490,17179869184.0,12025908428.8,752982425.6,317508812.8,382566.4
2026-03-01,15:54:00,8.000,5.635,1.965,3.670,17179869184.0,12025908428.8,752982425.6,365638451.2,414003.2
2026-03-01,15:54:01,8.000,5.118,1.502,3.617,17179869184.0,12025908428.8,753087283.2,424673280.0,486502.4
2026-03-01,15:54:02,8.000,6.134,1.816,4.318,17179869184.0,12025908428.8,753087283.2,481296384.0,582144.0
2026-03-01,15:54:03,8.000,5.139,1.487,3.652,17179869184.0,12025908428.8,753192140.8,362073292.8,430694.4
2026-03-01,15:54:04,8.000,5.002,2.197,2.806,17179869184.0,12025908428.8,753296998.4,354838118.4,461414.4
2026-03-01,15:54:05,8.000,5.230,1.630,3.600,17179869184.0,12025908428.8,753296998.4,390804275.2,455168.0
2026-03-01,15:54:06,8.000,4.623,1.273,3.351,17179869184.0,12025908428.8,753401856.0,358193561.6,463462.4
2026-03-01,15:54:07,8.000,5.073,1.408,3.665,17179869184.0,12025908428.8,753506713.6,292762419.2,354099.2
2026-03-01,15:54:08,8.000,5.241,1.512,3.729,17179869184.0,12025908428.8,753506713.6,353370112.0,449331.2
2026-03-01,15:54:09,8.000,5.114,1.547,3.567,17179869184.0,12025908428.8,753611571.2,374027059.2,478720.0
2026-03-01,15:54:10,8.000,4.664,1.427,3.236,17179869184.0,12025908428.8,753611571.2,340892057.6,471449.6
2026-03-01,15:54:11,8.000,5.576,1.884,3.692,17179869184.0,12025908428.8,753716428.8,302828748.8,372121.6
2026-03-01,15:54:12,8.000,5.252,1.449,3.803,17179869184.0,12025908428.8,753716428.8,386505113.6,499302.4
2026-03-01,15:54:13,8.000,6.143,1.766,4.377,17179869184.0,12025908428.8,753821286.4,466511462.4,537088.0
2026-03-01,15:54:14,8.000,4.714,1.470,3.243,17179869184.0,12025908428.8,753926144.0,365743308.8,440524.8
2026-03-01,15:54:15,8.000,5.019,1.452,3.567,17179869184.0,12025908428.8,753926144.0,348651520.0,455270.4
2026-03-01,15:54:16,8.000,5.655,1.940,3.715,17179869184.0,12025908428.8,754031001.6,396256870.4,481587.2
2026-03-01,15:54:17,8.000,5.531,1.485,4.046,17179869184.0,12025908428.8,754135859.2,399926886.4,486092.8
2026-03-01,15:54:18,8.000,4.921,1.323,3.598,17179869184.0,12025908428.8,754135859.2,286470963.2,361676.8
2026-03-01,15:54:19,8.000,5.206,1.648,3.558,17179869184.0,12025908428.8,754240716.8,382520524.8,446771.2
2026-03-01,15:54:20,8.000,4.937,1.153,3.784,17179869184.0,12025908428.8,754240716.8,365743308.8,506777.6
2026-03-01,15:54:21,8.000,4.680,1.300,3.380,17179869184.0,12025908428.8,754240716.8,294649856.0,378470.4
2026-03-01,15:54:22,8.000,5.472,1.795,3.677,17179869184.0,12025908428.8,754240716.8,366267596.8,414720.0
2026-03-01,15:54:23,8.000,5.322,1.758,3.563,17179869184.0,12025908428.8,754240716.8,385037107.2,492544.0
2026-03-01,15:54:24,8.000,5.461,1.376,4.085,17179869184.0,12025908428.8,754240716.8,378850508.8,496025.6
2026-03-01,15:54:25,8.000,5.202,1.305,3.898,17179869184.0,12025908428.8,754240716.8,364904448.0,450662.4
2026-03-01,15:54:26,8.000,4.955,1.514,3.441,17179869184.0,12025908428.8,754240716.8,335229747.2,413388.8
2026-03-01,15:54:27,8.000,5.667,1.877,3.790,17179869184.0,12025908428.8,754240716.8,339633766.4,399462.4
2026-03-01,15:54:28,8.000,4.607,1.347,3.259,17179869184.0,12025908428.8,754240716.8,293286707.2,396390.4
2026-03-01,15:54:29,8.000,5.516,1.292,4.224,17179869184.0,12025908428.8,754240716.8,330091724.8,448307.2
2026-03-01,15:54:30,8.000,5.375,1.451,3.924,17179869184.0,12025908428.8,754240716.8,387239116.8,503603.2
2026-03-01,15:54:31,8.000,5.214,1.355,3.858,17179869184.0,12025908428.8,754240716.8,349595238.4,502272.0
2026-03-01,15:54:32,8.000,5.027,1.203,3.824,17179869184.0,12025908428.8,754240716.8,365743308.8,479846.4
2026-03-01,15:54:33,8.000,5.176,1.438,3.738,17179869184.0,12025908428.8,754240716.8,290036121.6,356556.8
2026-03-01,15:54:34,8.000,4.754,1.651,3.103,17179869184.0,12025908428.8,754240716.8,364904448.0,435814.4
2026-03-01,15:54:35,8.000,4.683,1.391,3.292,17179869184.0,12025908428.8,754240716.8,278816358.4,394854.4
2026-03-01,15:54:36,8.000,4.014,1.324,2.690,17179869184.0,12025908428.8,754240716.8,353055539.2,456396.8
2026-03-01,15:54:37,8.000,5.219,1.490,3.729,17179869184.0,12025908428.8,754240716.8,302723891.2,375705.6
2026-03-01,15:54:38,8.000,4.409,1.253,3.155,17179869184.0,12025908428.8,755499008.0,338165760.0,433868.8
2026-03-01,15:54:39,8.000,5.063,1.464,3.599,17179869184.0,12025908428.8,754240716.8,322017689.6,408985.6
2026-03-01,15:54:40,8.000,5.314,2.028,3.286,17179869184.0,12025908428.8,754240716.8,342989209.6,481894.4
2026-03-01,15:54:41,8.000,4.690,1.660,3.030,17179869184.0,12025908428.8,754240716.8,303248179.2,382566.4
2026-03-01,15:54:42,8.000,6.210,1.647,4.563,17179869184.0,12025908428.8,754240716.8,485700403.2,564224.0
2026-03-01,15:54:43,8.000,5.869,1.910,3.959,17179869184.0,12025908428.8,754345574.4,416074956.8,500736.0
2026-03-01,15:54:44,8.000,4.786,1.827,2.959,17179869184.0,12025908428.8,754240716.8,470915481.6,561664.0
2026-03-01,15:54:45,8.000,4.163,1.630,2.533,17179869184.0,12025908428.8,754240716.8,366791884.8,530944.0
2026-03-01,15:54:46,8.000,5.606,2.003,3.603,17179869184.0,12025908428.8,754240716.8,362178150.4,455987.2
2026-03-01,15:54:47,8.000,5.444,1.438,4.006,17179869184.0,12025908428.8,754240716.8,397829734.4,488243.2
2026-03-01,15:54:48,8.000,5.634,1.637,3.997,17179869184.0,12025908428.8,754240716.8,381786521.6,454451.2
2026-03-01,15:54:49,8.000,5.501,1.509,3.992,17179869184.0,12025908428.8,754240716.8,365743308.8,441753.6
