time,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,mem_used,mem_free,mem_buff,mem_cach,io_total_read,io_total_writ,io_sda_read,io_sda_writ,io_sdh_read,io_sdh_writ,dsk_total_read,dsk_total_writ,dsk_sda_read,dsk_sda_writ,dsk_sdh_read,dsk_sdh_writ,root_used,root_free,data_used,data_free
24-02 14:28:38,3,2,96,0,0,3208642560,9952034816,1541406720,18146236825.6,246,110,0,0,246,108,32505856,58720256,0,0,32505856,58720256,48211007897.6,484257562624,57982058496,469225177088
24-02 14:28:39,3,2,87,8,0,3210739712,9949937664,1541406720,18146236825.6,210,555,0,7.00,210,542,27262976,257949696,0,118784,27262976,257949696,48211007897.6,484257562624,58089432678.4,469225177088
24-02 14:28:40,3,2,94,1,0,3208642560,9953083392,1541406720,18146236825.6,245,155,0,4.00,245,143,31457280,59768832,0,16384,31457280,59768832,48211007897.6,484257562624,58089432678.4,469225177088
24-02 14:28:41,2,2,95,1,0,3210739712,9949937664,1541406720,18146236825.6,251,135,0,10.0,251,99.0,32505856,61865984,0,49152,32505856,60817408,48211007897.6,484257562624,58089432678.4,469225177088
24-02 14:28:42,3,2,90,5,0,3214934016,9950986240,1541406720,18146236825.6,214,372,0,12.0,214,334,28311552,233832448,0,200704,28311552,232783872,48211007897.6,484257562624,58089432678.4,469225177088
24-02 14:28:43,2,2,95,1,0,3217031168,9950986240,1541406720,18146236825.6,248,97.0,0,5.00,248,92.0,32505856,59768832,0,20480,32505856,59768832,48211007897.6,484257562624,58089432678.4,469225177088
24-02 14:28:44,4,2,90,4,0,3217031168,9949937664,1541406720,18146236825.6,209,315,0,29.0,209,270,27262976,219152384,0,344064,27262976,218103808,48211007897.6,484257562624,58196806860.8,469225177088
24-02 14:28:45,3,2,93,2,0,3197108224,9966714880,1541406720,18146236825.6,218,176,0,1.00,218,173,28311552,131072000,0,4096,28311552,131072000,48211007897.6,484257562624,58196806860.8,469225177088
24-02 14:28:46,3,2,95,1,0,3200253952,9964617728,1541406720,18146236825.6,242,130,0,2.00,242,126,31457280,66060288,0,8192,31457280,66060288,48211007897.6,484257562624,58196806860.8,469225177088
24-02 14:28:47,3,2,94,1,0,3204448256,9959374848,1541406720,18146236825.6,246,114,0,1.00,246,107,32505856,60817408,0,8192,32505856,60817408,48211007897.6,484257562624,58196806860.8,469225177088
24-02 14:28:48,3,2,88,6,0,3185573888,9980346368,1541406720,18146236825.6,201,534,0,11.0,201,465,26214400,321912832,0,135168,26214400,320864256,48211007897.6,484257562624,58196806860.8,469225177088
24-02 14:28:49,3,2,92,2,0,3181379584,9984540672,1542455296,18146236825.6,251,361,0,12.0,251,343,32505856,124780544,0,126976,32505856,124780544,48211007897.6,484257562624,58304181043.2,469225177088
24-02 14:28:50,3,2,94,1,0,3172990976,9990832128,1542455296,18146236825.6,252,128,0,5.00,252,115,33554432,59768832,0,28672,33554432,59768832,48211007897.6,484257562624,58304181043.2,469225177088
24-02 14:28:51,3,2,91,4,0,3177185280,9988734976,1542455296,18146236825.6,211,367,0,26.0,211,327,27262976,222298112,0,442368,27262976,220200960,48211007897.6,484257562624,58304181043.2,469225177088
24-02 14:28:52,3,2,94,0,0,3174039552,9992929280,1542455296,18146236825.6,246,94.0,0,3.00,246,91.0,32505856,60817408,0,12288,32505856,60817408,48211007897.6,484257562624,58304181043.2,469225177088
24-02 14:28:53,2,2,95,1,0,3158310912,10008657920,1542455296,18146236825.6,245,84.0,0,1.00,245,81.0,32505856,60817408,0,8192,32505856,59768832,48211007897.6,484257562624,58304181043.2,469225177088
24-02 14:28:54,4,2,86,8,0,3168796672,9997123584,1542455296,18146236825.6,492,404,0,58.0,492,303,36700160,245366784,0,315392,36700160,245366784,48211007897.6,484257562624,58411555225.6,469225177088
24-02 14:28:55,4,3,89,4,0,3166699520,9999220736,1542455296,18146236825.6,600,697,0,5.00,600,685,41943040,195035136,0,20480,41943040,195035136,48211007897.6,484257562624,58411555225.6,469225177088
24-02 14:28:56,5,2,92,1,0,3180331008,9982443520,1542455296,18146236825.6,190,131,1.00,18.0,189,113,25165824,63963136,4096,159744,25165824,63963136,48211007897.6,484257562624,58411555225.6,469225177088
24-02 14:28:57,4,2,93,1,0,3246391296,9918480384,1542455296,18146236825.6,257,140,0,7.00,257,127,33554432,61865984,0,32768,33554432,61865984,48211007897.6,484257562624,58411555225.6,469225177088
24-02 14:28:58,3,2,88,8,0,3255828480,9910091776,1542455296,18146236825.6,205,945,0,2.00,205,943,26214400,255852544,0,8192,26214400,255852544,48211007897.6,484257562624,58411555225.6,469225177088
24-02 14:28:59,3,2,92,3,0,3245342720,9919528960,1542455296,18146236825.6,232,476,0,9.00,232,459,30408704,121634816,0,49152,30408704,121634816,48211007897.6,484257562624,58518929408,469225177088
24-02 14:29:00,4,2,94,1,0,3193962496,9970909184,1542455296,18146236825.6,247,159,0,2.00,247,105,32505856,62914560,0,8192,32505856,60817408,48211007897.6,484257562624,58518929408,469225177088
24-02 14:29:01,3,2,89,6,0,3188719616,9977200640,1542455296,18146236825.6,213,397,0,12.0,213,382,27262976,228589568,0,286720,27262976,228589568,48211007897.6,484257562624,58518929408,469225177088
24-02 14:29:02,2,2,95,1,0,3195011072,9970909184,1542455296,18146236825.6,243,93.0,0,2.00,243,91.0,31457280,57671680,0,98304,31457280,57671680,48211007897.6,484257562624,58518929408,469225177088
24-02 14:29:03,3,2,93,2,0,3198156800,9967763456,1542455296,18146236825.6,229,218,0,22.0,229,194,30408704,142606336,0,131072,30408704,142606336,48211007897.6,484257562624,58518929408,469225177088
24-02 14:29:04,4,2,90,4,0,3204448256,9959374848,1542455296,18146236825.6,232,215,0,9.00,232,200,29360128,170917888,0,40960,29360128,170917888,48211007897.6,484257562624,58626303590.4,469225177088
24-02 14:29:05,3,3,91,3,0,3184525312,9980346368,1542455296,18146236825.6,219,476,0,12.0,219,405,28311552,251658240,0,184320,28311552,249561088,48211007897.6,484257562624,58626303590.4,468151435264
24-02 14:29:06,3,2,94,1,0,3183476736,9980346368,1543503872,18146236825.6,252,298,0,9.00,252,288,32505856,119537664,0,49152,32505856,119537664,48211007897.6,484257562624,58626303590.4,468151435264
24-02 14:29:07,2,1,96,1,0,3191865344,9973006336,1543503872,18146236825.6,258,124,0,4.00,258,114,32505856,60817408,0,126976,32505856,60817408,48211007897.6,484257562624,58626303590.4,468151435264
24-02 14:29:08,3,2,90,5,0,3186622464,9977200640,1543503872,18146236825.6,242,497,0,35.0,242,462,30408704,177209344,0,147456,30408704,176160768,48211007897.6,484257562624,58626303590.4,468151435264
24-02 14:29:09,2,2,95,1,0,3182428160,9981394944,1543503872,18146236825.6,243,340,0,4.00,243,330,30408704,62914560,0,20480,30408704,62914560,48211007897.6,484257562624,58733677772.8,468151435264
24-02 14:29:10,3,2,92,4,0,3183476736,9983492096,1543503872,18146236825.6,227,331,0,23.0,227,265,28311552,171966464,0,372736,28311552,170917888,48211007897.6,484257562624,58733677772.8,468151435264
24-02 14:29:11,4,2,92,3,0,3179282432,9986637824,1543503872,18146236825.6,248,242,0,11.0,248,231,31457280,132120576,0,57344,31457280,132120576,48211007897.6,484257562624,58733677772.8,468151435264
24-02 14:29:12,3,2,95,1,0,3191865344,9973006336,1543503872,18146236825.6,255,97.0,0,7.00,255,90.0,32505856,58720256,0,180224,32505856,58720256,48211007897.6,484257562624,58733677772.8,468151435264
24-02 14:29:13,2,2,90,6,0,3191865344,9976152064,1543503872,18146236825.6,211,317,0,26.0,211,282,26214400,223346688,0,417792,26214400,221249536,48211007897.6,484257562624,58733677772.8,468151435264
24-02 14:29:14,3,3,94,1,0,3189768192,9980346368,1543503872,18146236825.6,250,125,0,7.00,250,110,32505856,77594624,0,28672,32505856,77594624,48211007897.6,484257562624,58841051955.2,468151435264
24-02 14:29:15,3,3,91,3,0,3198156800,9975103488,1543503872,18146236825.6,230,260,0,7.00,230,242,28311552,181403648,0,94208,28311552,180355072,48211007897.6,484257562624,58841051955.2,468151435264
24-02 14:29:16,3,3,91,3,0,3197108224,9973006336,1543503872,18146236825.6,240,424,0,2.00,240,354,30408704,203423744,0,12288,30408704,203423744,48211007897.6,484257562624,58841051955.2,468151435264
24-02 14:29:17,3,2,92,4,0,3197108224,9970909184,1544552448,18146236825.6,239,474,0,4.00,239,464,31457280,168820736,0,94208,31457280,168820736,48211007897.6,484257562624,58841051955.2,468151435264
24-02 14:29:18,3,2,95,1,0,3201302528,9968812032,1544552448,18146236825.6,261,265,0,8.00,261,257,33554432,66060288,0,40960,33554432,66060288,48211007897.6,484257562624,58841051955.2,468151435264
24-02 14:29:19,2,2,95,0,0,3200253952,9968812032,1544552448,18146236825.6,252,120,0,9.00,252,105,32505856,60817408,0,40960,32505856,60817408,48211007897.6,484257562624,58948426137.6,468151435264
24-02 14:29:20,3,2,90,5,0,3201302528,9968812032,1544552448,18146236825.6,201,421,0,13.0,201,387,25165824,264241152,0,192512,25165824,261095424,48211007897.6,484257562624,58948426137.6,468151435264
24-02 14:29:21,3,2,94,0,0,3206545408,9966714880,1544552448,18146236825.6,248,101,0,12.0,248,85.0,31457280,57671680,0,61440,31457280,57671680,48211007897.6,484257562624,58948426137.6,468151435264
24-02 14:29:22,3,3,91,4,0,3217031168,9955180544,1544552448,18146236825.6,231,286,0,26.0,231,219,29360128,161480704,0,401408,29360128,159383552,48211007897.6,484257562624,58948426137.6,468151435264
24-02 14:29:23,2,2,92,4,0,3213885440,9958326272,1544552448,18146236825.6,219,148,0,1.00,219,147,28311552,109051904,0,8192,28311552,109051904,48211007897.6,484257562624,58948426137.6,468151435264
24-02 14:29:24,3,3,93,1,0,3204448256,9967763456,1544552448,18146236825.6,264,121,0,0,264,115,32505856,80740352,0,0,32505856,80740352,48211007897.6,484257562624,59055800320,468151435264
24-02 14:29:25,4,3,88,5,0,3189768192,9979297792,1544552448,18146236825.6,212,474,0,15.0,212,450,27262976,309329920,0,126976,27262976,309329920,48211007897.6,484257562624,59055800320,468151435264
24-02 14:29:26,3,2,93,1,0,3182428160,9988734976,1544552448,18146236825.6,252,130,0,5.00,252,121,32505856,66060288,0,20480,32505856,65011712,48211007897.6,484257562624,59055800320,468151435264
24-02 14:29:27,4,2,91,4,0,3187671040,9985589248,1544552448,18146236825.6,228,462,0,10.0,228,446,29360128,165675008,0,122880,29360128,164626432,48211007897.6,484257562624,59055800320,468151435264
24-02 14:29:28,3,2,95,1,0,3186622464,9987686400,1544552448,18146236825.6,244,294,0,3.00,244,291,31457280,67108864,0,16384,31457280,67108864,48211007897.6,484257562624,59055800320,468151435264
24-02 14:29:29,3,2,95,1,0,3181379584,9992929280,1544552448,18146236825.6,246,112,0,5.00,246,101,31457280,59768832,0,24576,31457280,59768832,48211007897.6,484257562624,59163174502.4,468151435264
24-02 14:29:30,4,2,86,8,0,3179282432,9995026432,1544552448,18146236825.6,196,503,0,12.0,196,435,25165824,297795584,0,192512,25165824,296747008,48211007897.6,484257562624,59163174502.4,468151435264
24-02 14:29:31,2,2,95,1,0,3182428160,9992929280,1544552448,18146236825.6,249,98.0,0,2.00,249,96.0,32505856,59768832,0,8192,32505856,59768832,48211007897.6,484257562624,59163174502.4,468151435264
24-02 14:29:32,3,1,95,1,0,3181379584,9993977856,1544552448,18146236825.6,258,100,0,4.00,258,92.0,33554432,58720256,0,159744,33554432,58720256,48211007897.6,484257562624,59163174502.4,468151435264
24-02 14:29:33,3,2,90,5,0,3185573888,9990832128,1544552448,18146236825.6,212,354,0,28.0,212,296,26214400,238026752,0,237568,26214400,238026752,48211007897.6,484257562624,59163174502.4,468151435264
24-02 14:29:34,5,2,93,1,0,3179282432,9996075008,1544552448,18146236825.6,246,123,0,8.00,246,109,31457280,81788928,0,36864,31457280,81788928,48211007897.6,484257562624,59270548684.8,468151435264
24-02 14:29:35,5,2,92,0,0,3256877056,9918480384,1544552448,18146236825.6,242,129,0,15.0,242,112,31457280,72351744,0,69632,31457280,72351744,48211007897.6,484257562624,59270548684.8,468151435264
24-02 14:29:36,3,2,85,10,0,3257925632,9914286080,1544552448,18146236825.6,161,592,0,19.0,161,558,19922944,325058560,0,237568,19922944,322961408,48211007897.6,484257562624,59270548684.8,468151435264
24-02 14:29:37,3,2,94,1,0,3256877056,9916383232,1545601024,18146236825.6,254,287,0,5.00,254,272,32505856,84934656,0,94208,32505856,84934656,48211007897.6,484257562624,59270548684.8,468151435264
24-02 14:29:38,3,2,95,1,0,3212836864,9960423424,1545601024,18146236825.6,249,271,0,1.00,249,270,32505856,66060288,0,4096,32505856,66060288,48211007897.6,484257562624,59270548684.8,468151435264
24-02 14:29:39,2,1,95,1,0,3214934016,9959374848,1545601024,18146236825.6,256,105,0,5.00,256,94.0,31457280,59768832,0,28672,31457280,59768832,48211007897.6,484257562624,59377922867.2,468151435264
24-02 14:29:40,2,2,88,8,0,3212836864,9964617728,1545601024,18146236825.6,210,501,0,18.0,210,417,26214400,277872640,0,241664,26214400,277872640,48211007897.6,484257562624,59377922867.2,468151435264
24-02 14:29:41,2,1,96,1,0,3208642560,9966714880,1545601024,18146236825.6,249,139,0,5.00,249,134,32505856,96468992,0,28672,32505856,96468992,48211007897.6,484257562624,59377922867.2,468151435264
24-02 14:29:42,3,2,94,1,0,3207593984,9966714880,1545601024,18146236825.6,249,104,0,7.00,249,93.0,32505856,59768832,0,114688,32505856,59768832,48211007897.6,484257562624,59377922867.2,468151435264
24-02 14:29:43,3,2,90,5,0,3197108224,9977200640,1545601024,18146236825.6,198,341,0,20.0,198,286,26214400,232783872,0,204800,26214400,229638144,48211007897.6,484257562624,59377922867.2,468151435264
24-02 14:29:44,3,3,92,2,0,3190816768,9980346368,1545601024,18146236825.6,224,126,0,2.00,224,118,29360128,96468992,0,8192,29360128,96468992,48211007897.6,484257562624,59485297049.6,468151435264
24-02 14:29:45,2,3,91,4,0,3196059648,9975103488,1545601024,18146236825.6,198,379,0,8.00,198,364,26214400,241172480,0,90112,26214400,241172480,48211007897.6,484257562624,59485297049.6,468151435264
24-02 14:29:46,5,2,93,1,0,3201302528,9970909184,1545601024,18146236825.6,266,200,0,7.00,266,193,33554432,89128960,0,32768,33554432,89128960,48211007897.6,484257562624,59485297049.6,468151435264
24-02 14:29:47,3,2,94,2,0,3202351104,9969860608,1545601024,18146236825.6,244,463,0,9.00,244,443,31457280,128974848,0,217088,31457280,127926272,48211007897.6,484257562624,59485297049.6,468151435264
24-02 14:29:48,3,1,96,1,0,3182428160,9989783552,1545601024,18146236825.6,246,203,0,2.00,246,197,32505856,66060288,0,8192,32505856,66060288,48211007897.6,484257562624,59485297049.6,468151435264
24-02 14:29:49,1,2,96,1,0,3174039552,9998172160,1545601024,18146236825.6,246,107,0,4.00,246,97.0,32505856,60817408,0,16384,32505856,60817408,48211007897.6,484257562624,59592671232,468151435264
24-02 14:29:50,3,1,90,6,0,3184525312,9988734976,1545601024,18146236825.6,200,381,0,22.0,200,306,26214400,230686720,0,188416,26214400,229638144,48211007897.6,484257562624,59592671232,468151435264
24-02 14:29:51,3,2,93,3,0,3182428160,9992929280,1545601024,18146236825.6,227,251,0,6.00,227,245,29360128,139460608,0,28672,29360128,139460608,48211007897.6,484257562624,59592671232,468151435264
24-02 14:29:52,3,2,95,1,0,3184525312,9990832128,1545601024,18146236825.6,246,95.0,0,5.00,246,90.0,32505856,57671680,0,139264,32505856,57671680,48211007897.6,484257562624,59592671232,468151435264
24-02 14:29:53,2,2,90,6,0,3187671040,9985589248,1545601024,18146236825.6,213,368,0,22.0,213,317,27262976,246415360,0,192512,27262976,246415360,48211007897.6,484257562624,59592671232,468151435264
24-02 14:29:54,3,2,94,1,0,3179282432,9993977856,1545601024,18146236825.6,244,104,0,0,244,98.0,31457280,72351744,0,0,31457280,72351744,48211007897.6,484257562624,59700045414.4,468151435264
24-02 14:29:55,3,2,94,1,0,3176136704,9999220736,1545601024,18146236825.6,242,127,0,2.00,242,123,31457280,75497472,0,8192,31457280,75497472,48211007897.6,484257562624,59700045414.4,468151435264
24-02 14:29:56,4,2,86,7,0,3189768192,9984540672,1545601024,18146236825.6,180,478,0,15.0,180,455,23068672,304087040,0,139264,23068672,303038464,48211007897.6,484257562624,59700045414.4,467077693440
24-02 14:29:57,4,2,93,1,0,3189768192,9983492096,1546649600,18146236825.6,255,294,0,10.0,255,278,31457280,77594624,0,126976,31457280,76546048,48211007897.6,484257562624,59700045414.4,467077693440
24-02 14:29:58,3,1,95,1,0,3193962496,9985589248,1546649600,18146236825.6,249,210,0,10.0,249,196,32505856,67108864,0,45056,32505856,67108864,48211007897.6,484257562624,59700045414.4,467077693440
24-02 14:29:59,3,2,94,1,0,3189768192,9992929280,1546649600,18146236825.6,248,99.0,0,6.00,248,87.0,32505856,59768832,0,32768,32505856,59768832,48211007897.6,484257562624,59807419596.8,467077693440
24-02 14:30:00,7,5,80,8,0,3204448256,9979297792,1546649600,18146236825.6,195,587,0,88.0,195,449,25165824,308281344,0,655360,25165824,305135616,48211007897.6,484257562624,59807419596.8,467077693440
24-02 14:30:01,5,4,90,1,0,3196059648,9986637824,1546649600,18146236825.6,253,91.0,0,2.00,253,89.0,33554432,57671680,0,12288,33554432,57671680,48211007897.6,484257562624,59807419596.8,467077693440
24-02 14:30:02,3,2,95,1,0,3202351104,9981394944,1546649600,18146236825.6,246,98.0,0,8.00,246,90.0,32505856,60817408,0,245760,32505856,60817408,48211007897.6,484257562624,59807419596.8,467077693440
24-02 14:30:03,2,2,91,5,0,3197108224,9985589248,1546649600,18146236825.6,205,390,0,86.0,205,302,26214400,236978176,0,430080,26214400,236978176,48211007897.6,484257562624,59807419596.8,467077693440
24-02 14:30:04,3,2,94,1,0,3189768192,9993977856,1546649600,18146236825.6,243,121,0,4.00,243,107,31457280,81788928,0,20480,31457280,81788928,48211007897.6,484257562624,59914793779.2,467077693440
24-02 14:30:05,4,2,90,4,0,3195011072,9988734976,1546649600,18146236825.6,199,539,0,21.0,199,453,25165824,263192576,0,217088,25165824,261095424,48211007897.6,484257562624,59914793779.2,467077693440
24-02 14:30:06,3,2,92,3,0,3193962496,9989783552,1546649600,18146236825.6,221,350,0,10.0,221,339,29360128,143654912,0,57344,29360128,143654912,48211007897.6,484257562624,59914793779.2,467077693440
24-02 14:30:07,3,2,95,1,0,3193962496,9990832128,1546649600,18146236825.6,253,266,0,8.00,253,252,32505856,65011712,0,151552,32505856,63963136,48211007897.6,484257562624,59914793779.2,467077693440
24-02 14:30:08,3,2,95,0,0,3185573888,9998172160,1546649600,18146236825.6,252,229,0,34.0,252,195,33554432,66060288,0,143360,33554432,65011712,48211007897.6,484257562624,59914793779.2,467077693440
24-02 14:30:09,2,1,96,1,0,3186622464,9998172160,1546649600,18146236825.6,246,107,0,3.00,246,94.0,32505856,60817408,0,16384,32505856,60817408,48211007897.6,484257562624,60022167961.6,467077693440
24-02 14:30:10,2,1,90,6,0,3187671040,9997123584,1546649600,18146236825.6,199,456,0,25.0,199,378,26214400,232783872,0,356352,26214400,232783872,48211007897.6,484257562624,60022167961.6,467077693440
24-02 14:30:11,2,1,94,3,0,3178233856,10005512192,1546649600,18146236825.6,229,192,0,7.00,229,185,29360128,148897792,0,36864,29360128,148897792,48211007897.6,484257562624,60022167961.6,467077693440
24-02 14:30:12,4,1,94,1,0,3180331008,10003415040,1546649600,18146236825.6,257,95.0,0,6.00,257,89.0,32505856,59768832,0,184320,32505856,59768832,48211007897.6,484257562624,60022167961.6,467077693440
24-02 14:30:13,5,2,87,6,0,3244294144,9940500480,1546649600,18146236825.6,193,340,0,37.0,193,292,25165824,229638144,0,393216,25165824,227540992,48211007897.6,484257562624,60022167961.6,467077693440
24-02 14:30:14,3,2,93,2,0,3249537024,9933160448,1546649600,18146236825.6,241,123,0,7.00,241,108,31457280,81788928,0,32768,31457280,81788928,48211007897.6,484257562624,60129542144,467077693440
24-02 14:30:15,3,2,90,4,0,3249537024,9930014720,1546649600,18146236825.6,212,311,0,7.00,212,291,27262976,230686720,0,139264,27262976,228589568,48211007897.6,484257562624,60129542144,467077693440
24-02 14:30:16,4,2,92,2,0,3242196992,9938403328,1546649600,18146236825.6,241,390,0,3.00,241,323,31457280,136314880,0,12288,31457280,135266304,48211007897.6,484257562624,60129542144,467077693440
24-02 14:30:17,4,2,92,2,0,3235905536,9943646208,1547698176,18146236825.6,245,386,0,5.00,245,375,31457280,98566144,0,86016,31457280,98566144,48211007897.6,484257562624,60129542144,467077693440
24-02 14:30:18,5,2,93,0,0,3184525312,9997123584,1547698176,18146236825.6,242,206,0,2.00,242,204,31457280,68157440,0,8192,31457280,68157440,48211007897.6,484257562624,60129542144,467077693440
24-02 14:30:19,5,2,93,1,0,3185573888,9995026432,1547698176,18146236825.6,244,108,0,3.00,244,97.0,31457280,59768832,0,16384,31457280,58720256,48211007897.6,484257562624,60236916326.4,467077693440
24-02 14:30:20,5,2,89,4,0,3187671040,9995026432,1547698176,18146236825.6,213,256,0,16.0,213,221,28311552,173015040,0,188416,28311552,171966464,48211007897.6,484257562624,60236916326.4,467077693440
24-02 14:30:21,7,2,84,7,0,3181379584,10005512192,1547698176,18146236825.6,223,362,0,13.0,223,349,26214400,214958080,0,65536,26214400,214958080,48211007897.6,484257562624,60236916326.4,467077693440
24-02 14:30:22,5,2,93,0,0,3191865344,9992929280,1547698176,18146236825.6,252,95.0,0,4.00,252,91.0,33554432,56623104,0,110592,33554432,56623104,48211007897.6,484257562624,60236916326.4,467077693440
24-02 14:30:23,4,2,93,1,0,3185573888,9999220736,1547698176,18146236825.6,244,98.0,0,1.00,244,97.0,31457280,62914560,0,8192,31457280,62914560,48211007897.6,484257562624,60236916326.4,467077693440
24-02 14:30:24,5,2,88,5,0,3183476736,9998172160,1547698176,18146236825.6,193,408,0,49.0,193,346,25165824,273678336,0,393216,25165824,272629760,48211007897.6,484257562624,60344290508.8,467077693440
24-02 14:30:25,5,2,90,3,0,3182428160,10002366464,1547698176,18146236825.6,210,379,0,7.00,210,324,27262976,214958080,0,53248,27262976,214958080,48211007897.6,484257562624,60344290508.8,467077693440
24-02 14:30:26,5,3,91,1,0,3172990976,10008657920,1547698176,18146236825.6,243,405,0,12.0,243,391,31457280,156237824,0,81920,31457280,156237824,48211007897.6,484257562624,60344290508.8,467077693440
24-02 14:30:27,3,2,94,1,0,3169845248,10011803648,1547698176,18146236825.6,248,263,0,5.00,248,252,32505856,60817408,0,110592,32505856,60817408,48211007897.6,484257562624,60344290508.8,467077693440
24-02 14:30:28,4,2,93,1,0,3182428160,10000269312,1547698176,18146236825.6,256,198,0,11.0,256,187,33554432,67108864,0,49152,33554432,67108864,48211007897.6,484257562624,60344290508.8,467077693440
24-02 14:30:29,3,2,95,1,0,3177185280,10004463616,1547698176,18146236825.6,252,103,0,4.00,252,93.0,32505856,59768832,0,28672,32505856,59768832,48211007897.6,484257562624,60451664691.2,467077693440
24-02 14:30:30,3,2,86,9,0,3182428160,10005512192,1547698176,18146236825.6,191,515,0,12.0,191,436,24117248,299892736,0,204800,24117248,297795584,48211007897.6,484257562624,60451664691.2,467077693440
24-02 14:30:31,3,2,94,1,0,3179282432,10005512192,1547698176,18146236825.6,249,128,0,2.00,249,124,32505856,87031808,0,8192,32505856,87031808,48211007897.6,484257562624,60451664691.2,467077693440
24-02 14:30:32,3,2,94,1,0,3179282432,10006560768,1547698176,18146236825.6,246,90.0,0,2.00,246,88.0,32505856,59768832,0,155648,32505856,59768832,48211007897.6,484257562624,60451664691.2,467077693440
24-02 14:30:33,2,3,93,2,0,3174039552,10011803648,1547698176,18146236825.6,237,214,0,31.0,237,178,30408704,113246208,0,192512,30408704,113246208,48211007897.6,484257562624,60451664691.2,467077693440
24-02 14:30:34,4,3,88,6,0,3174039552,10011803648,1547698176,18146236825.6,226,283,0,3.00,226,274,29360128,243269632,0,12288,29360128,243269632,48211007897.6,484257562624,60559038873.6,467077693440
24-02 14:30:35,3,2,92,2,0,3183476736,9999220736,1547698176,18146236825.6,225,315,0,17.0,225,266,29360128,190840832,0,126976,29360128,190840832,48211007897.6,484257562624,60559038873.6,467077693440
24-02 14:30:36,3,2,92,3,0,3180331008,10003415040,1548746752,18146236825.6,244,495,0,15.0,244,473,31457280,164626432,0,167936,31457280,163577856,48211007897.6,484257562624,60559038873.6,467077693440
24-02 14:30:37,2,2,95,1,0,3188719616,9999220736,1548746752,18146236825.6,244,180,0,12.0,244,162,31457280,59768832,0,122880,31457280,58720256,48211007897.6,484257562624,60559038873.6,467077693440
24-02 14:30:38,2,1,96,0,0,3195011072,9992929280,1548746752,18146236825.6,246,175,0,0,246,175,32505856,68157440,0,0,32505856,68157440,48211007897.6,484257562624,60559038873.6,467077693440
24-02 14:30:39,2,1,95,1,0,3197108224,9990832128,1548746752,18146236825.6,240,99.0,0,3.00,240,88.0,30408704,57671680,0,16384,30408704,57671680,48211007897.6,484257562624,60666413056,467077693440
24-02 14:30:40,3,2,89,6,0,3188719616,10000269312,1548746752,18146236825.6,215,570,0,23.0,215,485,28311552,331350016,0,266240,28311552,329252864,48211007897.6,484257562624,60666413056,467077693440
24-02 14:30:41,2,1,96,1,0,3192913920,9996075008,1548746752,18146236825.6,244,93.0,0,7.00,244,86.0,31457280,58720256,0,36864,31457280,58720256,48211007897.6,484257562624,60666413056,467077693440
24-02 14:30:42,3,2,95,1,0,3190816768,9999220736,1548746752,18146236825.6,264,93.0,0,5.00,264,88.0,33554432,59768832,0,126976,33554432,59768832,48211007897.6,484257562624,60666413056,467077693440
24-02 14:30:43,3,2,89,6,0,3192913920,9998172160,1548746752,18146236825.6,204,339,0,27.0,204,305,26214400,251658240,0,258048,26214400,249561088,48211007897.6,484257562624,60666413056,467077693440
24-02 14:30:44,4,2,93,1,0,3193962496,10000269312,1548746752,18146236825.6,243,109,0,5.00,243,96.0,31457280,76546048,0,20480,31457280,76546048,48211007897.6,484257562624,60666413056,467077693440
24-02 14:30:45,3,2,89,6,0,3185573888,10006560768,1548746752,18146236825.6,199,327,0,8.00,199,309,26214400,227540992,0,98304,26214400,227540992,48211007897.6,484257562624,60773787238.4,467077693440
24-02 14:30:46,3,3,91,3,0,3187671040,10006560768,1548746752,18146236825.6,213,529,0,5.00,213,464,28311552,160432128,0,20480,28311552,160432128,48211007897.6,484257562624,60773787238.4,466003951616
24-02 14:30:47,2,2,96,1,0,3188719616,10006560768,1548746752,18146236825.6,248,168,0,6.00,248,156,32505856,58720256,0,118784,32505856,58720256,48211007897.6,484257562624,60773787238.4,466003951616
24-02 14:30:48,3,2,95,0,0,3186622464,10007609344,1548746752,18146236825.6,248,192,0,6.00,248,186,32505856,68157440,0,24576,32505856,68157440,48211007897.6,484257562624,60773787238.4,466003951616
24-02 14:30:49,2,2,95,1,0,3181379584,10013900800,1548746752,18146236825.6,256,103,0,6.00,256,91.0,33554432,60817408,0,24576,33554432,60817408,48211007897.6,484257562624,60773787238.4,466003951616
24-02 14:30:50,3,2,91,4,0,3176136704,10019143680,1548746752,18146236825.6,224,265,0,19.0,224,232,29360128,175112192,0,241664,29360128,174063616,48211007897.6,484257562624,60881161420.8,466003951616
24-02 14:30:51,5,2,87,5,0,3261071360,9935257600,1548746752,18146236825.6,217,352,0,18.0,217,332,27262976,222298112,0,77824,27262976,222298112,48211007897.6,484257562624,60881161420.8,466003951616
24-02 14:30:52,3,2,95,1,0,3258974208,9936306176,1548746752,18146236825.6,246,98.0,0,5.00,246,93.0,32505856,59768832,0,106496,32505856,59768832,48211007897.6,484257562624,60881161420.8,466003951616
24-02 14:30:53,1,2,96,0,0,3238002688,9957277696,1548746752,18146236825.6,246,82.0,0,1.00,246,81.0,32505856,58720256,0,8192,32505856,58720256,48211007897.6,484257562624,60881161420.8,466003951616
